params,f1_score,erro
"{'hidden_layer_sizes': (39, 39, 39), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6534485817149703,
"{'hidden_layer_sizes': (39, 39, 39), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6534485817149703,
"{'hidden_layer_sizes': (39, 39, 39), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6534485817149703,
"{'hidden_layer_sizes': (39, 39, 39), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6534485817149703,
"{'hidden_layer_sizes': (39, 39, 39), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 500}",0.3086158192090395,
"{'hidden_layer_sizes': (39, 39, 39), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.3086158192090395,
"{'hidden_layer_sizes': (39, 39, 39), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.3086158192090395,
"{'hidden_layer_sizes': (39, 39, 39), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.3086158192090395,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6744559151785714,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6741829038340666,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6741829038340666,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6741829038340666,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6614917276681982,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6614917276681982,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6614917276681982,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6614917276681982,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 500}",0.661136041568257,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.661136041568257,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.661136041568257,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.661136041568257,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6706098042288426,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6706098042288426,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6706098042288426,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6706098042288426,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6574743347999162,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6574743347999162,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6574743347999162,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6574743347999162,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6571386946386947,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6571386946386947,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6571386946386947,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6571386946386947,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6655011655011656,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6655011655011656,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6655011655011656,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6655011655011656,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6351140851250549,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6351140851250549,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6351140851250549,
"{'hidden_layer_sizes': (120,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6351140851250549,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6293019814309628,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6750903781979978,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6750903781979978,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6750903781979978,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6952017646408776,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6453703703703704,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.645097945129789,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6367473085446075,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6453703703703704,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6453703703703704,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6453703703703704,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6453703703703704,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6367473085446075,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6367473085446075,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6367473085446075,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6367473085446075,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.653133498721734,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6367473085446075,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6329756346828328,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6329756346828328,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6329756346828328,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6329756346828328,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6329756346828328,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6329756346828328,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6246341718347154,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6246341718347154,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6246341718347154,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6246341718347154,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6748642439431914,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6748642439431914,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6748642439431914,
"{'hidden_layer_sizes': (120,), 'activation': 'logistic', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6748642439431914,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6479377104377105,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6571386946386947,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6527690302489546,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6483822396526367,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6444020189296523,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6567540910894787,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6567540910894787,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6567540910894787,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6527690302489546,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6527690302489546,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6527690302489546,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6527690302489546,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6567540910894787,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6567540910894787,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6567540910894787,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6567540910894787,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6306537371466047,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6395552749719416,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6395552749719416,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6395552749719416,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6571386946386947,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6571386946386947,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6571386946386947,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6571386946386947,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6574743347999162,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6574743347999162,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6574743347999162,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6574743347999162,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6874401955496791,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6874401955496791,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6874401955496791,
"{'hidden_layer_sizes': (120,), 'activation': 'tanh', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6874401955496791,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6584283463107156,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.675,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6583333333333333,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6583333333333333,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6541004830749781,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6541004830749781,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6541004830749781,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6541004830749781,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6583333333333333,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6583333333333333,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6583333333333333,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6583333333333333,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6706098042288426,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6706098042288426,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6706098042288426,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6706098042288426,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6580000232271851,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6580000232271851,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6580000232271851,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6580000232271851,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6622708119308387,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6622708119308387,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6622708119308387,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6622708119308387,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 500}",0.67468294892342,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.67468294892342,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.67468294892342,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.67468294892342,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6410667782738095,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6410667782738095,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6410667782738095,
"{'hidden_layer_sizes': (120,), 'activation': 'relu', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6410667782738095,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6782081855611267,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6651259425263208,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6651259425263208,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6651259425263208,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6444020189296523,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6444020189296523,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6444020189296523,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6444020189296523,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6494140625,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6494140625,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6494140625,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6494140625,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6527690302489546,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6527690302489546,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6527690302489546,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6527690302489546,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6534485817149703,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6534485817149703,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6534485817149703,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6534485817149703,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 500}",0.6571386946386947,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6571386946386947,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6571386946386947,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6571386946386947,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 500}",0.666108630952381,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.666108630952381,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.666108630952381,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.666108630952381,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6188468457418537,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6188468457418537,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6188468457418537,
"{'hidden_layer_sizes': (60,), 'activation': 'identity', 'solver': 'adam', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6188468457418537,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 500}",0.6084965731221637,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1000}",0.6084965731221637,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 1500}",0.6084965731221637,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.0001, 'max_iter': 2000}",0.6084965731221637,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 500}",0.699874686716792,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6992457573852922,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 1500}",0.6614917276681982,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.001, 'max_iter': 2000}",0.6571386946386947,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 500}",0.6534485817149703,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1000}",0.6534485817149703,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 1500}",0.6534485817149703,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.01, 'max_iter': 2000}",0.6534485817149703,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 500}",0.6453703703703704,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1000}",0.6453703703703704,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 1500}",0.6453703703703704,
"{'hidden_layer_sizes': (60,), 'activation': 'logistic', 'solver': 'sgd', 'learning_rate_init': 0.1, 'max_iter': 2000}",0.6453703703703704,
